loss_db,state,method,rate,e_x,e_z,p_xx,success,message,elapsed_s,q,phi0,phi1,x_json
0.0,VSS,PSO,0.09553173630705897,0.029343705441447748,0.05868774068066299,0.10472163689151975,True,PSO completed,11.689070701599121,0.8891326019479431,4.535298821109658,1.3927622660779073,"[0.8891326019479431, 4.535298821109658, 1.3927622660779073]"
20.0,VSS,PSO,0.005620550595609301,0.031366689072593684,0.06273497508821974,0.006559925752479316,True,PSO completed,11.668218612670898,0.9341842751373978,3.1404487803588386,0.0,"[0.9341842751373978, 3.1404487803588386, 0.0]"
40.0,VSS,PSO,0.000539761063750491,0.031480664373102735,0.06296100136822814,0.0006322379599166534,True,PSO completed,11.760812759399414,0.9367572051903746,3.1418927930716527,0.0,"[0.9367572051903746, 3.1418927930716527, 0.0]"
60.0,VSS,PSO,5.366618414297339e-05,0.031645713797364,0.06327351081797446,6.318075788704167e-05,True,PSO completed,11.506686687469482,0.93682724485551,2.7813566483382477,5.922899789567151,"[0.93682724485551, 2.7813566483382477, 5.922899789567151]"
80.0,VSS,PSO,5.261891548096834e-06,0.0321093820244848,0.06412526264966811,6.282824773969592e-06,True,PSO completed,11.59657907485962,0.9372716029649265,4.848995932239399,1.7092352599972978,"[0.9372716029649265, 4.848995932239399, 1.7092352599972978]"
100.0,VSS,PSO,1e-20,0.4988525511090653,1.9601298578318727,7.097493279894059e-06,True,PSO completed,11.598050117492676,0.5381642751432403,2.1568344855939245,2.318917858443646,"[0.5381642751432403, 2.1568344855939245, 2.318917858443646]"
120.0,VSS,PSO,1e-20,0.47227626477955154,1.8080233756745732,5.867235497665567e-07,True,PSO completed,10.687131404876709,0.6250952164137338,5.637360571650786,4.873776931938056,"[0.6250952164137338, 5.637360571650786, 4.873776931938056]"
