loss_db,q_fit,phi0,phi1,rate_from_q_fit,e_x,e_z,p_xx,valid_rate
90.2102102102102,0.9358700220715108,0.0,3.141592653589793,1.5520539393674107e-06,0.034416570931268334,0.06822981229303111,1.9894755282386603e-06,True
90.33033033033033,0.935856528668488,0.0,3.141592653589793,1.5292904243982864e-06,0.034455376785014515,0.06829907311804741,1.962699908395352e-06,True
90.45045045045045,0.9358428041801932,0.0,3.141592653589793,1.5068401866324818e-06,0.03449472347783098,0.06836930076222213,1.936293324917261e-06,True
90.57057057057057,0.9358288501942644,0.0,3.141592653589793,1.4846989307828006e-06,0.03453461574352074,0.06844050313046568,1.9102505493097212e-06,True
90.69069069069069,0.9358146682983407,0.0,3.141592653589793,1.4628624206394028e-06,0.03457505838628889,0.0685126882465339,1.8845664296855468e-06,True
90.8108108108108,0.9358002600800603,0.0,3.141592653589793,1.441326478220087e-06,0.03461605628161406,0.06858586425732392,1.8592358896024992e-06,True
90.93093093093093,0.9357856271270617,0.0,3.141592653589793,1.4200869830240063e-06,0.034657614377126424,0.06866003943072493,1.834253926918849e-06,True
91.05105105105105,0.9357707710269835,0.0,3.141592653589793,1.3991398711991611e-06,0.03469973769349863,0.0687352221602995,1.809615612666891e-06,True
91.17117117117117,0.9357556933674641,0.0,3.141592653589793,1.3784811347854553e-06,0.03474243132534425,0.06881142096542738,1.7853160899441666e-06,True
91.29129129129129,0.9357403957361421,0.0,3.141592653589793,1.3581068209570572e-06,0.034785700442128406,0.06888864449218411,1.7613505728219227e-06,True
91.41141141141141,0.935724879720656,0.0,3.141592653589793,1.33801303123662e-06,0.034829550289086714,0.06896690151714308,1.7377143452707655e-06,True
91.53153153153153,0.9357091469086444,0.0,3.141592653589793,1.3181959207910061e-06,0.03487398618815706,0.06904620094584013,1.7144027601030082e-06,True
91.65165165165165,0.9356931988877454,0.0,3.141592653589793,1.298651697653649e-06,0.034919013538918686,0.06912655181757721,1.691411237931652e-06,True
91.77177177177177,0.9356770372455983,0.0,3.141592653589793,1.2793766220349385e-06,0.03496463781954428,0.06920796330427334,1.6687352661455326e-06,True
91.89189189189189,0.9356606635698407,0.0,3.141592653589793,1.2603670055862617e-06,0.035010864587761426,0.06929044471365867,1.64637039790057e-06,True
92.01201201201201,0.9356440794481118,0.0,3.141592653589793,1.241619210689762e-06,0.03505769948182529,0.06937400549129993,1.6243122511266826e-06,True
92.13213213213213,0.9356272864680497,0.0,3.141592653589793,1.223129649790827e-06,0.03510514822150119,0.06945865521992031,1.6025565075502523e-06,True
92.25225225225225,0.9356102862172933,0.0,3.141592653589793,1.2048947846629158e-06,0.03515321660905887,0.06954440362505122,1.581098911731811e-06,True
92.37237237237237,0.9355930802834806,0.0,3.141592653589793,1.186911125783611e-06,0.035201910530277,0.06963126057231453,1.5599352701187607e-06,True
92.49249249249249,0.9355756702542507,0.0,3.141592653589793,1.1691752316356567e-06,0.03525123595545922,0.06971923607165878,1.5390614501127904e-06,True
92.61261261261261,0.9355580577172417,0.0,3.141592653589793,1.1516837080500168e-06,0.03530119894046164,0.06980834027893762,1.5184733791519268e-06,True
92.73273273273273,0.9355402442600923,0.0,3.141592653589793,1.1344332075561785e-06,0.0353518056277289,0.06989858349764241,1.4981670438067486e-06,True
92.85285285285285,0.9355222314704408,0.0,3.141592653589793,1.11742042874994e-06,0.035403062247346,0.0699899761798712,1.4781384888908004e-06,True
92.97297297297297,0.9355040209359259,0.0,3.141592653589793,1.1006421156474604e-06,0.03545497511809625,0.07008252892931373,1.4583838165847278e-06,True
93.09309309309309,0.9354856142441861,0.0,3.141592653589793,1.0840950570873694e-06,0.03550755064853511,0.0701762525006814,1.4388991855741183e-06,True
93.21321321321321,0.9354670129828598,0.0,3.141592653589793,1.0677760860671244e-06,0.035560795338072965,0.07027115780597451,1.4196808102007085e-06,True
93.33333333333333,0.9354482187395857,0.0,3.141592653589793,1.0516820791890649e-06,0.035614715778069427,0.07036725591143698,1.4007249596267574e-06,True
93.45345345345345,0.9354292331020021,0.0,3.141592653589793,1.0358099560231327e-06,0.03566931865294076,0.07046455804301681,1.3820279570124513e-06,True
93.57357357357357,0.9354100576577478,0.0,3.141592653589793,1.0201566785513974e-06,0.03572461074127668,0.07056307558489677,1.3635861787060198e-06,True
93.69369369369369,0.9353906939944608,0.0,3.141592653589793,1.004719250546046e-06,0.03578059891697291,0.07066282008521307,1.3453960534464673e-06,True
93.81381381381381,0.9353711436997801,0.0,3.141592653589793,9.894947170082605e-07,0.03583729015037013,0.07076380325676118,1.3274540615786327e-06,True
93.93393393393393,0.9353514083613442,0.0,3.141592653589793,9.744801636331877e-07,0.03589469150940876,0.07086603697573113,1.309756734280423e-06,True
94.05405405405405,0.9353314895667914,0.0,3.141592653589793,9.596727162045072e-07,0.03595281016079571,0.07096953328834145,1.2923006528020548e-06,True
94.17417417417417,0.9353113889037601,0.0,3.141592653589793,9.450695400734174e-07,0.0360116533711802,0.07107430440977727,1.2750824477170217e-06,True
94.29429429429429,0.9352911079598891,0.0,3.141592653589793,9.306678395943739e-07,0.03607122850834526,0.07118036272832882,1.2580987981847033e-06,True
94.41441441441441,0.9352706483228168,0.0,3.141592653589793,9.164648576139565e-07,0.03613154304240817,0.07128772080476911,1.2413464312243683e-06,True
94.53453453453453,0.9352500115801817,0.0,3.141592653589793,9.024578749161543e-07,0.03619260454703596,0.07139639137713491,1.2248221210003964e-06,True
94.65465465465465,0.9352291993196223,0.0,3.141592653589793,8.886442097135525e-07,0.0362544207006715,0.07150638736144393,1.2085226881185589e-06,True
94.77477477477477,0.9352082131287773,0.0,3.141592653589793,8.750212171429273e-07,0.03631699928777218,0.0716177218526251,1.1924449989331855e-06,True
94.89489489489489,0.9351870545952848,0.0,3.141592653589793,8.615862887305666e-07,0.03638034820006152,0.07173040812966304,1.1765859648650102e-06,True
95.01501501501501,0.9351657253067839,0.0,3.141592653589793,8.483368519099493e-07,0.036444475437792535,0.07184445965572829,1.1609425417295461e-06,True
95.13513513513513,0.9351442268509125,0.0,3.141592653589793,8.352703695364473e-07,0.036509389111024304,0.07195989007931919,1.1455117290758592e-06,True
95.25525525525525,0.9351225608153094,0.0,3.141592653589793,8.223843393747885e-07,0.03657509744091137,0.07207671323941559,1.1302905695354845e-06,True
95.37537537537537,0.9351007287876132,0.0,3.141592653589793,8.096762936384412e-07,0.03664160876100471,0.07219494316541133,1.1152761481814415e-06,True
95.49549549549549,0.9350787323554622,0.0,3.141592653589793,7.971437985186656e-07,0.03670893151856479,0.07231459407895444,1.100465591897063e-06,True
95.61561561561561,0.9350565731064951,0.0,3.141592653589793,7.84784453699715e-07,0.03677707427589089,0.07243568039832443,1.0858560687546023e-06,True
95.73573573573573,0.9350342526283504,0.0,3.141592653589793,7.725958919013661e-07,0.03684604571165925,0.072558216740363,1.0714447874033621e-06,True
95.85585585585585,0.9350117725086665,0.0,3.141592653589793,7.60575778448647e-07,0.036915854622275715,0.07268221791970576,1.057228996467256e-06,True
95.97597597597597,0.9349891343350819,0.0,3.141592653589793,7.487218107928453e-07,0.036986509923241116,0.07280769895495075,1.04320598395165e-06,True
96.09609609609609,0.9349662687777809,0.0,3.141592653589793,7.370317180979209e-07,0.03705805086035092,0.07293473556552013,1.029374188257584e-06,True
96.21621621621621,0.9349430326918289,0.0,3.141592653589793,7.255032608959803e-07,0.03713054790289952,0.07306346596707174,1.015733166068234e-06,True
96.33633633633633,0.9349194260555692,0.0,3.141592653589793,7.141342306220325e-07,0.03720401038456318,0.07319390591256553,1.0022802078703202e-06,True
96.45645645645645,0.9348954532986331,0.0,3.141592653589793,7.029224490769992e-07,0.0372784458589819,0.0733260675559489,9.89012576726189e-07,True
96.57657657657657,0.9348711188506521,0.0,3.141592653589793,6.918657680614438e-07,0.037353862001631204,0.07345996325369122,9.759275782986034e-07,True
96.69669669669669,0.9348464271412567,0.0,3.141592653589793,6.809620689393662e-07,0.03743026661130814,0.07359560557098895,9.630225601445072e-07,True
96.81681681681681,0.9348213826000785,0.0,3.141592653589793,6.70209262220921e-07,0.03750766761163491,0.07373300728635411,9.50294911021044e-07,True
96.93693693693693,0.9347959896567485,0.0,3.141592653589793,6.596052871914286e-07,0.037586073052577836,0.07387218139040283,9.377420602036279e-07,True
97.05705705705705,0.9347702527408978,0.0,3.141592653589793,6.491481115349777e-07,0.03766549111198296,0.07401314108590767,9.253614768158233e-07,True
97.17717717717717,0.9347441762821574,0.0,3.141592653589793,6.38835730876737e-07,0.03774593009712745,0.07415589980065737,9.131506691708504e-07,True
97.29729729729729,0.934717764710159,0.0,3.141592653589793,6.286661684711468e-07,0.03782739844628735,0.07430047117975333,9.011071841244653e-07,True
97.41741741741741,0.9346910224545332,0.0,3.141592653589793,6.186374748086721e-07,0.03790990473032234,0.07444686909040592,8.892286064391046e-07,True
97.53753753753753,0.9346639539449113,0.0,3.141592653589793,6.087477271856895e-07,0.03799345765427576,0.0745951076335024,8.775125581589522e-07,True
97.65765765765765,0.9346365636109246,0.0,3.141592653589793,5.98995029437249e-07,0.03807806605899255,0.07474520113084117,8.659566979958815e-07,True
97.77777777777777,0.9346088558822041,0.0,3.141592653589793,5.89377511484744e-07,0.03816373892275277,0.07489716414169174,8.545587207259927e-07,True
97.89789789789789,0.934580835188381,0.0,3.141592653589793,5.798933290186399e-07,0.03825048536292304,0.07505101145926664,8.433163565965502e-07,True
98.01801801801801,0.9345525059590863,0.0,3.141592653589793,5.705406631371968e-07,0.03833831463762276,0.07520675811476357,8.322273707432153e-07,True
98.13813813813813,0.9345238726239514,0.0,3.141592653589793,5.613177199994801e-07,0.038427236147409824,0.07536441937991675,8.21289562617282e-07,True
98.25825825825825,0.9344949396126072,0.0,3.141592653589793,5.522227304858511e-07,0.03851725943698101,0.07552401076907467,8.105007654228451e-07,True
98.37837837837837,0.934465711354685,0.0,3.141592653589793,5.432539498484941e-07,0.03860839419688983,0.07568554804374934,7.998588455636369e-07,True
98.49849849849849,0.9344361922798159,0.0,3.141592653589793,5.344096573829388e-07,0.038700650265283174,0.0758490472144467,7.89361702099421e-07,True
98.61861861861861,0.934406386817631,0.0,3.141592653589793,5.256881560757513e-07,0.03879403762965239,0.07601452454747325,7.790072662117434e-07,True
