loss_db,state,method,rate,e_x,e_z,p_xx,success,message,elapsed_s,q,phi0,phi1,x_json
0.0,VSS,DE,1e-20,0.3271006914488466,0.6037461921414657,0.4935670834874712,True,Optimization terminated successfully.,0.6509103775024414,0.2931275088893746,1.463820534348733,5.472027899830917,"[0.2931275088893746, 1.463820534348733, 5.472027899830917]"
20.0,VSS,DE,0.005620687983961356,0.03139249199968766,0.06278499707833082,0.006565345919749252,True,Optimization terminated successfully.,5.6650495529174805,0.9341296941784186,0.5736964344825004,3.7154045186154607,"[0.9341296941784186, 0.5736964344825004, 3.7154045186154607]"
40.0,VSS,DE,0.000539769699746718,0.03150755306629528,0.06301325104675681,0.0006327782850283262,True,Optimization terminated successfully.,7.823510646820068,0.9367031371346095,4.806172143281817,1.6645795179913099,"[0.9367031371346095, 4.806172143281817, 1.6645795179913099]"
60.0,VSS,DE,5.3608474081201805e-05,0.03257183696584836,0.06515753993366279,6.503635444685879e-05,True,Optimization terminated successfully.,5.474653720855713,0.9349715938296652,2.0203184476512916,5.163972247863353,"[0.9349715938296652, 2.0203184476512916, 5.163972247863353]"
80.0,VSS,DE,1e-20,0.2609616368353435,0.512963217470517,5.161534317295153e-05,True,Optimization terminated successfully.,0.655236005783081,0.48700354124837086,0.38966513801989056,3.3090906390177004,"[0.48700354124837086, 0.38966513801989056, 3.3090906390177004]"
100.0,VSS,DE,4.326778613803732e-07,0.04077928833498874,0.07982730675488114,6.90651059213875e-07,False,Maximum number of iterations has been exceeded.,8.33081865310669,0.9319348765032639,3.7735337402894613,0.6312469461157506,"[0.9319348765032639, 3.7735337402894613, 0.6312469461157506]"
120.0,VSS,DE,1e-20,0.10177675766805937,0.2362055304288434,6.558373032223358e-08,True,Optimization terminated successfully.,0.6232109069824219,0.944554039950736,2.8643595948319875,6.1085777280781794,"[0.944554039950736, 2.8643595948319875, 6.1085777280781794]"
