loss_db,state,method,rate,e_x,e_z,p_xx,success,message,elapsed_s,q,phi0,phi1,x_json
0.0,VSS,PSO,0.09553173630705897,0.029343705441447748,0.05868774068066299,0.10472163689151975,True,PSO completed,11.90778374671936,0.8891326019479431,4.535298821109658,1.3927622660779073,"[0.8891326019479431, 4.535298821109658, 1.3927622660779073]"
5.0,VSS,PSO,0.04007680608053308,0.03060470759096933,0.06121042525834879,0.04566981811413865,True,PSO completed,11.944995880126953,0.916842024538307,3.143529651764647,0.0,"[0.916842024538307, 3.143529651764647, 0.0]"
10.0,VSS,PSO,0.01972330333719902,0.031193835697064194,0.062387757152285624,0.022894164914886626,True,PSO completed,11.976802349090576,0.9267540474104315,0.4712395745842275,3.6129836680210783,"[0.9267540474104315, 0.4712395745842275, 3.6129836680210783]"
15.0,VSS,PSO,0.010363690380439522,0.03134199375535844,0.06268488887587181,0.012086283746793151,True,PSO completed,11.811107158660889,0.9316181292562303,2.694755983448554,5.837220635002759,"[0.9316181292562303, 2.694755983448554, 5.837220635002759]"
20.0,VSS,PSO,0.005620348279367903,0.03166628964766971,0.06333289114404285,0.006622225650443495,True,PSO completed,11.777259588241577,0.9335571100979515,4.587960632831788,1.4466758658881536,"[0.9335571100979515, 4.587960632831788, 1.4466758658881536]"
25.0,VSS,PSO,1e-20,0.49884112825997146,1.8991834532075855,0.039518728977443296,True,PSO completed,11.76803207397461,0.5381642751432403,2.1568344855939245,2.318917858443646,"[0.5381642751432403, 2.1568344855939245, 2.318917858443646]"
30.0,VSS,PSO,0.0017233398412425352,0.0314652856907137,0.0629360819968384,0.002017722728374534,True,PSO completed,11.256103992462158,0.9361298897278547,6.283185307179586,3.143777181161401,"[0.9361298897278547, 6.283185307179586, 3.143777181161401]"
